"lon","lat","January","February","March","April","May","June","July","August","September","October","November","December"
265,-33,302.310699462891,303.419647216797,304.008575439453,303.678527832031,302.550964355469,300.927917480469,299.356292724609,298.191345214844,297.744018554688,298.169982910156,299.202514648438,300.757354736328
267,-33,302.279357910156,303.390258789062,303.989562988281,303.657623291016,302.548248291016,300.958648681641,299.399688720703,298.22607421875,297.792785644531,298.202819824219,299.205474853516,300.736145019531
269,-33,302.239868164062,303.356536865234,303.968780517578,303.639038085938,302.546478271484,300.993927001953,299.447113037109,298.264221191406,297.838165283203,298.231872558594,299.210266113281,300.706390380859
271,-33,302.203552246094,303.324279785156,303.956817626953,303.634735107422,302.556060791016,301.040313720703,299.502655029297,298.314727783203,297.889923095703,298.265716552734,299.224548339844,300.678253173828
273,-33,302.185455322266,303.304870605469,303.962738037109,303.658081054688,302.592010498047,301.107971191406,299.576171875,298.38720703125,297.962768554688,298.317352294922,299.260162353516,300.665863037109
275,-33,302.190979003906,303.303100585938,303.992797851562,303.715576171875,302.660339355469,301.201416015625,299.671325683594,298.48095703125,298.059509277344,298.391937255859,299.31884765625,300.674285888672
277,-33,302.226135253906,303.326629638672,304.058959960938,303.821411132812,302.773712158203,301.330230712891,299.794342041016,298.598205566406,298.186584472656,298.501403808594,299.404235839844,300.713073730469
279,-33,302.295074462891,303.386413574219,304.164947509766,303.973846435547,302.92822265625,301.487762451172,299.939880371094,298.733489990234,298.337036132812,298.642517089844,299.517425537109,300.789794921875
281,-33,302.413452148438,303.507873535156,304.326354980469,304.177978515625,303.133514404297,301.681335449219,300.116363525391,298.893035888672,298.515319824219,298.822021484375,299.6787109375,300.926086425781
283,-33,302.581726074219,303.693939208984,304.540985107422,304.420593261719,303.369293212891,301.895446777344,300.3134765625,299.068450927734,298.713745117188,299.029022216797,299.881805419922,301.117431640625
285,-33,302.823822021484,303.9716796875,304.825347900391,304.714904785156,303.648101806641,302.141662597656,300.545196533203,299.277038574219,298.9482421875,299.278564453125,300.139129638672,301.373077392578
287,-33,303.09228515625,304.282165527344,305.11962890625,305.0048828125,303.909362792969,302.367645263672,300.762084960938,299.479370117188,299.175231933594,299.523040771484,300.398101806641,301.639068603516
289,-33,303.34765625,304.566925048828,305.377380371094,305.246307373047,304.12451171875,302.553924560547,300.94189453125,299.654388427734,299.3642578125,299.726409912109,300.613800048828,301.868225097656
291,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,-33,301.356964111328,302.652709960938,303.354888916016,302.923889160156,301.118103027344,298.741058349609,296.489074707031,295.255523681641,295.248809814453,296.143829345703,297.714050292969,299.503601074219
317,-33,301.587219238281,302.848114013672,303.517242431641,303.113983154297,301.400573730469,299.115997314453,296.921478271484,295.711517333984,295.663513183594,296.514892578125,298.041076660156,299.77978515625
319,-33,301.757293701172,302.990631103516,303.632995605469,303.238952636719,301.618103027344,299.426422119141,297.316375732422,296.130676269531,296.028015136719,296.835662841797,298.303985595703,299.993591308594
241,-31,303.194366455078,304.335906982422,304.760040283203,304.500793457031,303.4326171875,301.788024902344,300.315521240234,299.199523925781,298.69482421875,299.242553710938,300.263214111328,301.7275390625
243,-31,303.176788330078,304.3134765625,304.732940673828,304.489410400391,303.413726806641,301.760314941406,300.285461425781,299.178344726562,298.670715332031,299.217102050781,300.247375488281,301.7080078125
245,-31,303.160797119141,304.28662109375,304.713073730469,304.482147216797,303.394012451172,301.728088378906,300.254272460938,299.156890869141,298.649261474609,299.191986083984,300.240417480469,301.694854736328
247,-31,303.144348144531,304.257232666016,304.703155517578,304.482421875,303.386993408203,301.708312988281,300.234252929688,299.141052246094,298.642028808594,299.17822265625,300.247039794922,301.686767578125
249,-31,303.118499755859,304.217529296875,304.690032958984,304.474395751953,303.381256103516,301.697631835938,300.219421386719,299.125793457031,298.641937255859,299.168823242188,300.253723144531,301.671691894531
251,-31,303.083435058594,304.168701171875,304.669982910156,304.456634521484,303.380615234375,301.703491210938,300.211303710938,299.116027832031,298.648651123047,299.162658691406,300.252014160156,301.645935058594
253,-31,303.035186767578,304.110260009766,304.635437011719,304.420959472656,303.366546630859,301.706909179688,300.198547363281,299.101928710938,298.648864746094,299.14892578125,300.229034423828,301.604217529297
255,-31,302.994110107422,304.063507080078,304.603607177734,304.390594482422,303.345458984375,301.711822509766,300.190856933594,299.089904785156,298.647003173828,299.134582519531,300.192810058594,301.562927246094
257,-31,302.959625244141,304.021911621094,304.571990966797,304.358917236328,303.313781738281,301.707641601562,300.182678222656,299.079162597656,298.642028808594,299.11767578125,300.149871826172,301.521759033203
259,-31,302.956665039062,304.003173828125,304.5654296875,304.345550537109,303.295288085938,301.713043212891,300.193817138672,299.089996337891,298.6552734375,299.119201660156,300.129425048828,301.508422851562
261,-31,302.952850341797,303.983184814453,304.558837890625,304.328918457031,303.278106689453,301.718627929688,300.210266113281,299.109130859375,298.679138183594,299.127044677734,300.110382080078,301.494506835938
263,-31,302.940307617188,303.959564208984,304.552307128906,304.314666748047,303.273712158203,301.739990234375,300.243499755859,299.143341064453,298.725433349609,299.151611328125,300.096374511719,301.480926513672
265,-31,302.907623291016,303.921783447266,304.531555175781,304.289093017578,303.266998291016,301.761138916016,300.276763916016,299.175811767578,298.771697998047,299.173522949219,300.080780029297,301.455230712891
267,-31,302.859039306641,303.877014160156,304.501007080078,304.258209228516,303.261444091797,301.78564453125,300.311584472656,299.205200195312,298.813018798828,299.189910888672,300.068145751953,301.419525146484
269,-31,302.806793212891,303.831634521484,304.472686767578,304.232330322266,303.257934570312,301.813720703125,300.347381591797,299.235229492188,298.849548339844,299.205200195312,300.062530517578,301.381408691406
271,-31,302.763031005859,303.793609619141,304.457977294922,304.225769042969,303.268096923828,301.854675292969,300.392333984375,299.277099609375,298.891662597656,299.231658935547,300.072723388672,301.352081298828
273,-31,302.738861083984,303.770690917969,304.467132568359,304.252746582031,303.308288574219,301.921508789062,300.460968017578,299.344177246094,298.955780029297,299.280487060547,300.107971191406,301.341949462891
275,-31,302.739196777344,303.768493652344,304.504974365234,304.317321777344,303.383117675781,302.018280029297,300.557556152344,299.436584472656,299.045928955078,299.354431152344,300.166351318359,301.352874755859
277,-31,302.770141601562,303.795318603516,304.577758789062,304.427062988281,303.501007080078,302.151763916016,300.686706542969,299.555969238281,299.168243408203,299.461303710938,300.247039794922,301.390350341797
279,-31,302.833099365234,303.856048583984,304.68505859375,304.576721191406,303.653778076172,302.311767578125,300.837615966797,299.692474365234,299.311828613281,299.595031738281,300.352172851562,301.462188720703
281,-31,302.938446044922,303.966400146484,304.83544921875,304.767272949219,303.848114013672,302.503448486328,301.013427734375,299.845977783203,299.477722167969,299.758483886719,300.506317138672,301.590850830078
283,-31,303.09765625,304.142761230469,305.036895751953,304.998443603516,304.074615478516,302.714385986328,301.203186035156,300.010498046875,299.664855957031,299.950439453125,300.70849609375,301.779327392578
285,-31,303.350860595703,304.431762695312,305.323181152344,305.301147460938,304.357727050781,302.962585449219,301.425628662109,300.211547851562,299.902221679688,300.202728271484,300.979919433594,302.047241210938
287,-31,303.641906738281,304.770843505859,305.639495849609,305.621704101562,304.638854980469,303.201263427734,301.642852783203,300.420349121094,300.148590087891,300.469970703125,301.265686035156,302.334716796875
289,-31,303.945007324219,305.111633300781,305.947235107422,305.919311523438,304.894195556641,303.41943359375,301.847229003906,300.627258300781,300.381408691406,300.721557617188,301.527648925781,302.604644775391
291,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,-31,302.308319091797,303.482818603516,304.052764892578,303.710815429688,302.056793212891,299.863861083984,297.718841552734,296.563537597656,296.523468017578,297.351196289062,298.857299804688,300.568572998047
319,-31,302.640228271484,303.764587402344,304.294281005859,303.948303222656,302.371856689453,300.282867431641,298.244262695312,297.128540039062,297.051910400391,297.845886230469,299.299743652344,300.966400146484
241,-29,303.894073486328,304.886199951172,305.355895996094,305.225158691406,304.217041015625,302.663604736328,301.310974121094,300.328887939453,299.881225585938,300.407653808594,301.340393066406,302.613220214844
243,-29,303.872314453125,304.852752685547,305.322631835938,305.210723876953,304.196228027344,302.639404296875,301.285461425781,300.306335449219,299.851776123047,300.380096435547,301.318939208984,302.581817626953
245,-29,303.853698730469,304.822418212891,305.298492431641,305.198852539062,304.177093505859,302.614044189453,301.258972167969,300.282958984375,299.82421875,300.353332519531,301.301574707031,302.553100585938
247,-29,303.834136962891,304.794860839844,305.283294677734,305.192016601562,304.167999267578,302.600250244141,301.240509033203,300.264739990234,299.811248779297,300.3369140625,301.293273925781,302.526977539062
249,-29,303.803497314453,304.760375976562,305.265563964844,305.176330566406,304.157196044922,302.592498779297,301.223419189453,300.246917724609,299.806640625,300.323181152344,301.284210205078,302.494384765625
251,-29,303.758666992188,304.714630126953,305.240356445312,305.148345947266,304.145812988281,302.595275878906,301.209594726562,300.233825683594,299.808807373047,300.311370849609,301.269165039062,302.452453613281
253,-29,303.700347900391,304.655639648438,305.201293945312,305.101287841797,304.120727539062,302.594055175781,301.190704345703,300.215148925781,299.804260253906,300.289978027344,301.234100341797,302.396789550781
255,-29,303.651794433594,304.598724365234,305.163513183594,305.055511474609,304.092041015625,302.596038818359,301.179138183594,300.198486328125,299.798492431641,300.26708984375,301.18701171875,302.344787597656
257,-29,303.608734130859,304.543518066406,305.125854492188,305.008880615234,304.056610107422,302.592102050781,301.170776367188,300.182037353516,299.789794921875,300.240051269531,301.132843017578,302.292327880859
259,-29,303.587768554688,304.510070800781,305.109283447266,304.982238769531,304.03662109375,302.600402832031,301.186401367188,300.186889648438,299.798126220703,300.229766845703,301.0986328125,302.262084960938
261,-29,303.564636230469,304.478363037109,305.09228515625,304.956665039062,304.02099609375,302.609558105469,301.209411621094,300.2001953125,299.816711425781,300.225463867188,301.066040039062,302.232391357422
263,-29,303.533386230469,304.445251464844,305.07373046875,304.935913085938,304.018524169922,302.631439208984,301.247283935547,300.228118896484,299.857330322266,300.237335205078,301.039215087891,302.203674316406
265,-29,303.483825683594,304.399719238281,305.045959472656,304.908355712891,304.015594482422,302.652496337891,301.280670166016,300.254608154297,299.897644042969,300.247711181641,301.014526367188,302.165100097656
267,-29,303.421081542969,304.347564697266,305.014739990234,304.880279541016,304.015686035156,302.676025390625,301.310516357422,300.278564453125,299.934478759766,300.255401611328,300.997497558594,302.119903564453
269,-29,303.366149902344,304.303253173828,304.993804931641,304.862335205078,304.020965576172,302.704559326172,301.339721679688,300.30322265625,299.967529296875,300.266387939453,300.993286132812,302.082611083984
271,-29,303.330078125,304.275970458984,304.993041992188,304.867156982422,304.040283203125,302.747863769531,301.379272460938,300.340026855469,300.005401611328,300.292388916016,301.008544921875,302.063507080078
273,-29,303.314697265625,304.26611328125,305.016235351562,304.906036376953,304.089508056641,302.818511962891,301.443359375,300.40234375,300.061553955078,300.339416503906,301.044403076172,302.063140869141
275,-29,303.324127197266,304.277404785156,305.065185546875,304.980834960938,304.172210693359,302.918884277344,301.537261962891,300.491577148438,300.141510009766,300.408966064453,301.098968505859,302.082092285156
277,-29,303.363159179688,304.316284179688,305.140808105469,305.089782714844,304.288726806641,303.050903320312,301.663635253906,300.606536865234,300.252777099609,300.505737304688,301.174072265625,302.127502441406
279,-29,303.425903320312,304.379730224609,305.241302490234,305.226135253906,304.430755615234,303.204620361328,301.809936523438,300.734710693359,300.382873535156,300.622863769531,301.271484375,302.202789306641
281,-29,303.509796142578,304.469940185547,305.370025634766,305.390289306641,304.604919433594,303.38134765625,301.972076416016,300.870422363281,300.526550292969,300.759490966797,301.409149169922,302.319427490234
283,-29,303.64794921875,304.627197265625,305.551635742188,305.599456787109,304.815338134766,303.576721191406,302.143035888672,301.015747070312,300.691467285156,300.926605224609,301.596282958984,302.4931640625
285,-29,303.910064697266,304.931304931641,305.842376708984,305.906036376953,305.09814453125,303.818054199219,302.349426269531,301.209045410156,300.923095703125,301.175415039062,301.870727539062,302.765075683594
287,-29,304.241851806641,305.321899414062,306.201263427734,306.270385742188,305.4130859375,304.078948974609,302.57568359375,301.439392089844,301.194366455078,301.472503662109,302.185974121094,303.082855224609
289,-29,304.685150146484,305.814208984375,306.656188964844,306.71923828125,305.792358398438,304.405181884766,302.877746582031,301.762115478516,301.549285888672,301.861083984375,302.577972412109,303.479919433594
291,-29,305.166351318359,306.307342529297,307.129364013672,307.1865234375,306.216217041016,304.803649902344,303.269165039062,302.193572998047,302.011474609375,302.350372314453,303.05859375,303.949890136719
293,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,-29,303.516540527344,304.520874023438,304.950042724609,304.601470947266,303.1123046875,301.172058105469,299.270080566406,298.237854003906,298.167999267578,298.932006835938,300.351959228516,301.973236083984
241,-27,304.369354248047,305.242980957031,305.764129638672,305.71240234375,304.765899658203,303.313812255859,302.039215087891,301.178924560547,300.765655517578,301.2685546875,302.121459960938,303.233764648438
243,-27,304.344024658203,305.199096679688,305.722564697266,305.692932128906,304.741577148438,303.293334960938,302.016876220703,301.156555175781,300.734527587891,301.238159179688,302.091888427734,303.190948486328
245,-27,304.323089599609,305.164489746094,305.691070556641,305.676055908203,304.722503662109,303.27392578125,301.993194580078,301.132934570312,300.70556640625,301.209533691406,302.063598632812,303.149230957031
247,-27,304.301208496094,305.136901855469,305.669677734375,305.663299560547,304.711669921875,303.263397216797,301.974548339844,301.112884521484,300.690216064453,301.189605712891,302.042205810547,303.110534667969
249,-27,304.268951416016,305.106567382812,305.649139404297,305.643463134766,304.697784423828,303.256225585938,301.955718994141,301.092224121094,300.683135986328,301.171081542969,302.020812988281,303.069000244141
251,-27,304.222198486328,305.065887451172,305.623229980469,305.610778808594,304.68017578125,303.254547119141,301.939849853516,301.074371337891,300.682586669922,301.153656005859,301.995849609375,303.021636962891
253,-27,304.163391113281,305.012298583984,305.586364746094,305.560607910156,304.651336669922,303.248138427734,301.920715332031,301.051483154297,300.676239013672,301.127197265625,301.955413818359,302.963714599609
255,-27,304.110198974609,304.954162597656,305.548065185547,305.508819580078,304.622985839844,303.247100830078,301.909820556641,301.031707763672,300.669067382812,301.097991943359,301.904235839844,302.907012939453
257,-27,304.058959960938,304.895782470703,305.5087890625,305.457580566406,304.591674804688,303.244171142578,301.904205322266,301.013916015625,300.659301757812,301.065093994141,301.846527099609,302.848388671875
259,-27,304.020965576172,304.854064941406,305.484558105469,305.425018310547,304.575073242188,303.254791259766,301.922943115234,301.015319824219,300.665008544922,301.047698974609,301.804901123047,302.805419921875
261,-27,303.981323242188,304.815582275391,305.461364746094,305.396942138672,304.56298828125,303.267547607422,301.949951171875,301.024810791016,300.679809570312,301.036712646484,301.766967773438,302.764251708984
263,-27,303.93701171875,304.777648925781,305.440124511719,305.375213623047,304.562957763672,303.290374755859,301.988006591797,301.045959472656,300.713287353516,301.040222167969,301.737152099609,302.725250244141
265,-27,303.881408691406,304.732391357422,305.416290283203,305.352294921875,304.564300537109,303.313812255859,302.020294189453,301.066223144531,300.747131347656,301.044647216797,301.71240234375,302.6806640625
267,-27,303.820190429688,304.68505859375,305.395263671875,305.333709716797,304.5703125,303.340393066406,302.047485351562,301.085723876953,300.779602050781,301.049652099609,301.697509765625,302.634887695312
269,-27,303.772827148438,304.651824951172,305.387969970703,305.328460693359,304.583892822266,303.373718261719,302.074829101562,301.108459472656,300.81103515625,301.060333251953,301.696990966797,302.603424072266
271,-27,303.749206542969,304.641723632812,305.402557373047,305.346649169922,304.612762451172,303.422576904297,302.113555908203,301.143737792969,300.847961425781,301.086334228516,301.715148925781,302.5947265625
273,-27,303.749053955078,304.65185546875,305.438720703125,305.396331787109,304.669281005859,303.497375488281,302.176116943359,301.202850341797,300.900543212891,301.131561279297,301.751098632812,302.606262207031
275,-27,303.773712158203,304.682220458984,305.495361328125,305.476470947266,304.755523681641,303.598419189453,302.267517089844,301.287384033203,300.973815917969,301.197784423828,301.804992675781,302.638610839844
277,-27,303.822601318359,304.732818603516,305.56982421875,305.579040527344,304.867889404297,303.723999023438,302.387664794922,301.39306640625,301.073486328125,301.286041259766,301.880615234375,302.69775390625
279,-27,303.888061523438,304.801025390625,305.662689208984,305.700805664062,305.000305175781,303.865112304688,302.523468017578,301.507965087891,301.188720703125,301.389465332031,301.976531982422,302.780120849609
281,-27,303.963775634766,304.889068603516,305.781707763672,305.849151611328,305.160888671875,304.02294921875,302.668762207031,301.627288818359,301.314117431641,301.507019042969,302.099700927734,302.885650634766
283,-27,304.089752197266,305.041259765625,305.952850341797,306.044311523438,305.356079101562,304.197052001953,302.818664550781,301.75537109375,301.456939697266,301.652648925781,302.263336181641,303.038055419922
285,-27,304.343109130859,305.340118408203,306.233154296875,306.341217041016,305.621002197266,304.415100097656,303.001098632812,301.929962158203,301.66064453125,301.878204345703,302.511108398438,303.29052734375
287,-27,304.663818359375,305.7197265625,306.580230712891,306.694030761719,305.912200927734,304.646636962891,303.194183349609,302.128967285156,301.890014648438,302.138336181641,302.786254882812,303.582000732422
289,-27,305.062042236328,306.162200927734,306.994262695312,307.100280761719,306.232940673828,304.904022216797,303.420867919922,302.371368408203,302.156463623047,302.444152832031,303.101593017578,303.924102783203
291,-27,305.370239257812,306.484741210938,307.305084228516,307.397186279297,306.466369628906,305.093139648438,303.590667724609,302.558166503906,302.361663818359,302.68359375,303.354705810547,304.202575683594
293,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,-25,304.742401123047,305.525848388672,306.085296630859,306.089324951172,305.228912353516,303.883087158203,302.656188964844,301.903625488281,301.519714355469,301.992492675781,302.758544921875,303.727325439453
243,-25,304.711669921875,305.471069335938,306.034240722656,306.062774658203,305.200164794922,303.866119384766,302.634002685547,301.879180908203,301.488037109375,301.956970214844,302.718017578125,303.672760009766
245,-25,304.686157226562,305.428558349609,305.993560791016,306.039031982422,305.178588867188,303.8515625,302.610382080078,301.853546142578,301.459716796875,301.923522949219,302.678497314453,303.619903564453
247,-25,304.661102294922,305.396362304688,305.965942382812,306.019836425781,305.163818359375,303.8427734375,302.591064453125,301.831024169922,301.443725585938,301.898162841797,302.646545410156,303.574005126953
249,-25,304.628784179688,305.365661621094,305.943664550781,305.996520996094,305.146759033203,303.834564208984,302.572387695312,301.808135986328,301.435241699219,301.874694824219,302.617126464844,303.530303955078
251,-25,304.585632324219,305.330230712891,305.919677734375,305.962677001953,305.126281738281,303.827545166016,302.557403564453,301.787170410156,301.433227539062,301.852478027344,302.587585449219,303.485290527344
253,-25,304.5322265625,305.286346435547,305.888610839844,305.915832519531,305.09814453125,303.815612792969,302.541046142578,301.762390136719,301.426330566406,301.823303222656,302.547546386719,303.432312011719
255,-25,304.478057861328,305.236572265625,305.855224609375,305.867492675781,305.073425292969,303.809417724609,302.532440185547,301.740295410156,301.418060302734,301.790313720703,302.498229980469,303.37548828125
257,-25,304.422210693359,305.185119628906,305.819458007812,305.820404052734,305.047668457031,303.804656982422,302.529724121094,301.720733642578,301.407592773438,301.754577636719,302.443176269531,303.315368652344
259,-25,304.373443603516,305.143829345703,305.792846679688,305.788024902344,305.033966064453,303.815216064453,302.548645019531,301.717315673828,301.41064453125,301.732849121094,302.399688720703,303.265808105469
261,-25,304.323852539062,305.105072021484,305.768737792969,305.761566162109,305.024871826172,303.830993652344,302.575103759766,301.722106933594,301.421569824219,301.71875,302.362213134766,303.218811035156
263,-25,304.273468017578,305.067657470703,305.750701904297,305.743041992188,305.026397705078,303.856811523438,302.609832763672,301.73828125,301.44775390625,301.719146728516,302.336029052734,303.175506591797
265,-25,304.220397949219,305.028686523438,305.73583984375,305.728637695312,305.031921386719,303.885192871094,302.640472412109,301.756225585938,301.475494384766,301.722473144531,302.317260742188,303.13134765625
267,-25,304.170867919922,304.993103027344,305.728485107422,305.723022460938,305.04443359375,303.917938232422,302.667938232422,301.775695800781,301.504455566406,301.728302001953,302.308227539062,303.091552734375
269,-25,304.136779785156,304.974548339844,305.735321044922,305.731994628906,305.067016601562,303.958251953125,302.697814941406,301.800476074219,301.535552978516,301.740600585938,302.311828613281,303.068603515625
271,-25,304.126525878906,304.981140136719,305.762908935547,305.762664794922,305.105926513672,304.012847900391,302.739440917969,301.838592529297,301.57421875,301.767211914062,302.331451416016,303.069427490234
273,-25,304.142333984375,305.010772705078,305.808776855469,305.818939208984,305.168792724609,304.089416503906,302.803283691406,301.898254394531,301.627593994141,301.814056396484,302.369232177734,303.093414306641
275,-25,304.183013916016,305.060302734375,305.869873046875,305.898254394531,305.256469726562,304.187133789062,302.893371582031,301.979766845703,301.69921875,301.882354736328,302.427947998047,303.142211914062
277,-25,304.243072509766,305.123687744141,305.943054199219,305.991729736328,305.364837646484,304.302490234375,303.007720947266,302.07666015625,301.790832519531,301.970031738281,302.512054443359,303.219024658203
279,-25,304.315002441406,305.201507568359,306.032623291016,306.101684570312,305.489685058594,304.427947998047,303.133209228516,302.178466796875,301.892028808594,302.067565917969,302.611450195312,303.311981201172
281,-25,304.394592285156,305.302429199219,306.153930664062,306.244262695312,305.642456054688,304.567626953125,303.264801025391,302.285034179688,302.001739501953,302.173828125,302.72119140625,303.410675048828
283,-25,304.513549804688,305.457702636719,306.320983886719,306.432067871094,305.823059082031,304.718078613281,303.393371582031,302.393646240234,302.118316650391,302.295257568359,302.851257324219,303.537261962891
285,-25,304.743499755859,305.735748291016,306.582733154297,306.713928222656,306.059295654297,304.902465820312,303.543212890625,302.535217285156,302.274566650391,302.475646972656,303.046966552734,303.750396728516
287,-25,305.028137207031,306.0712890625,306.894989013672,307.035003662109,306.305847167969,305.087799072266,303.689270019531,302.68359375,302.439056396484,302.671173095703,303.255615234375,303.991271972656
289,-25,305.345428466797,306.419738769531,307.232604980469,307.365356445312,306.549224853516,305.265197753906,303.829132080078,302.829528808594,302.598815917969,302.870758056641,303.477416992188,304.256103515625
291,-25,305.542022705078,306.63427734375,307.446624755859,307.566650390625,306.679901123047,305.338775634766,303.866271972656,302.863861083984,302.645782470703,302.955200195312,303.597320556641,304.417053222656
293,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,-23,305.044342041016,305.770965576172,306.340545654297,306.393463134766,305.630920410156,304.388793945312,303.189819335938,302.520263671875,302.171813964844,302.597412109375,303.279144287109,304.123229980469
243,-23,305.005615234375,305.708068847656,306.285522460938,306.361328125,305.599212646484,304.373718261719,303.168731689453,302.492889404297,302.139953613281,302.557250976562,303.230834960938,304.062316894531
245,-23,304.972198486328,305.655853271484,306.239349365234,306.331756591797,305.574432373047,304.361755371094,303.147277832031,302.464996337891,302.111694335938,302.517791748047,303.183654785156,304.003845214844
247,-23,304.94140625,305.615417480469,306.206146240234,306.306274414062,305.555572509766,304.35400390625,303.130645751953,302.440460205078,302.094360351562,302.485687255859,303.144775390625,303.954010009766
